0.000000	20.693190
0.005116	30.884700
0.010232	39.551820
0.015348	42.796110
0.020464	43.686930
0.025580	43.936830
0.030695	44.004450
0.035811	44.020620
0.040927	43.660470
0.046043	42.552090
0.051159	40.938030
0.056275	39.425400
0.061391	38.062710
0.066507	35.612220
0.071623	33.965820
0.076739	33.219060
0.081855	32.985330
0.086971	32.964750
0.092086	32.963280
0.097202	32.961810
0.102318	32.960340
0.107434	32.960340
0.112550	32.960340
0.117666	32.958870
0.122782	32.955930
0.127898	32.951520
0.133014	32.947110
0.138130	32.944170
0.143246	32.944170
0.148361	32.948580
0.153477	32.951520
0.158593	32.952990
0.163709	32.952990
0.168825	32.951520
0.173941	32.948580
0.179057	32.945640
0.184173	32.942700
0.189289	32.941230
0.194405	32.942700
0.199521	32.942700
0.204636	32.941230
0.209752	32.938290
0.214868	32.933880
0.219984	32.932410
0.225100	32.936820
0.230216	32.942700
0.235332	32.944170
0.240448	32.941230
0.245564	32.936820
0.250680	32.930940
0.255796	32.929470
0.260912	32.932410
0.266027	32.933880
0.271143	32.932410
0.276259	32.928000
0.281375	32.926530
0.286491	32.929470
0.291607	32.932410
0.296723	32.936820
0.301839	32.939760
0.306955	32.944170
0.312071	32.944170
0.317187	32.944170
0.322302	32.944170
0.327418	32.944170
0.332534	32.939760
0.337650	32.930940
0.342766	32.925060
0.347882	32.925060
0.352998	32.926530
0.358114	32.928000
0.363230	32.926530
0.368346	32.923590
0.373462	32.917710
0.378578	32.913300
0.383693	32.910360
0.388809	32.908890
0.393925	32.910360
0.399041	32.913300
0.404157	32.916240
0.409273	32.916240
0.414389	32.916240
0.419505	32.914770
0.424621	32.917710
0.429737	32.917710
0.434853	32.911830
0.439968	32.908890
0.445084	32.907420
0.450200	32.907420
0.455316	32.907420
0.460432	32.908890
0.465548	32.911830
0.470664	32.914770
0.475780	32.917710
0.480896	32.914770
0.486012	32.908890
0.491128	32.904480
0.496243	32.904480
0.501359	32.907420
0.506475	32.907420
0.511591	32.907420
0.516707	32.904480
0.521823	32.904480
0.526939	32.901540
0.532055	32.897130
0.537171	32.892720
0.542287	32.891250
0.547403	32.895660
0.552519	32.900070
0.557634	32.903010
0.562750	32.897130
0.567866	32.889780
0.572982	32.882430
0.578098	32.879490
0.583214	32.878020
0.588330	32.876550
0.593446	32.879490
0.598562	32.883900
0.603678	32.886840
0.608794	32.885370
0.613909	32.879490
0.619025	32.872140
0.624141	32.873610
0.629257	32.876550
0.634373	32.879490
0.639489	32.880960
0.644605	32.883900
0.649721	32.885370
0.654837	32.885370
0.659953	32.885370
0.665069	32.880960
0.670185	32.872140
0.675300	32.863320
0.680416	32.858910
0.685532	32.860380
0.690648	32.866260
0.695764	32.869200
0.700880	32.870670
0.705996	32.867730
0.711112	32.866260
0.716228	32.870670
0.721344	32.873610
0.726460	32.869200
0.731575	32.864790
0.736691	32.866260
0.741807	32.867730
0.746923	32.867730
0.752039	32.863320
0.757155	32.857440
0.762271	32.851560
0.767387	32.850090
0.772503	32.851560
0.777619	32.853030
0.782735	32.854500
0.787850	32.855970
0.792966	32.855970
0.798082	32.853030
0.803198	32.850090
0.808314	32.845680
0.813430	32.842740
0.818546	32.842740
0.823662	32.845680
0.828778	32.848620
0.833894	32.850090
0.839010	32.851560
0.844126	32.854500
0.849241	32.855970
0.854357	32.853030
0.859473	32.848620
0.864589	32.845680
0.869705	32.842740
0.874821	32.838330
0.879937	32.835390
0.885053	32.830980
0.890169	32.826570
0.895285	32.823630
0.900401	32.822160
0.905516	32.820690
0.910632	32.820690
0.915748	32.825100
0.920864	32.829510
0.925980	32.829510
0.931096	32.828040
0.936212	32.823630
0.941328	32.820690
0.946444	32.819220
0.951560	32.820690
0.956676	32.825100
0.961792	32.826570
0.966907	32.826570
0.972023	32.826570
0.977139	32.825100
0.982255	32.823630
0.987371	32.820690
0.992487	32.816280
0.997603	32.811870
1.002719	32.810400
1.007835	32.810400
1.012951	32.811870
1.018067	32.810400
1.023182	32.807460
1.028298	32.805990
1.033414	32.804520
1.038530	32.805990
1.043646	32.805990
1.048762	32.803050
1.053878	32.797170
1.058994	32.792760
1.064110	32.792760
1.069226	32.794230
1.074342	32.794230
1.079457	32.792760
1.084573	32.792760
1.089689	32.794230
1.094805	32.797170
1.099921	32.798640
1.105037	32.797170
1.110153	32.795700
1.115269	32.797170
